"","rusher_player_id","posteam","week","Rushes","RushYD","Rush1D","RushTD","eRushYD","eTDRush","eRush1D","eRushFP","RushFP","RushDiff","eRushFP1D","RushFP1D","RushDiff1D","RushGames","Tar","Rec","AYs","RecYD","Rec1D","RecTD","eRecYD","eTDRec","eRec1D","eRecFP","RecFP","RecDiff","eRecFP1D","RecFP1D","RecDiff1D","RecGames","mergename","pos","TeamRushes","TeamRushYD","TeamRush1D","TeamRushTD","eTeamRushFP","TeamRushFP","eTeamRushFP1D","TeamRushFP1D","TeamTar","TeamRec","TeamAYs","TeamRecYD","TeamRec1D","TeamRecTD","eTeamRecFP","TeamRecFP","eTeamRecFP1D","TeamRecFP1D","eTD","eYD","e1D","eFP","FP","Diff","eFP1D","FP1D","Diff1D","eTeamFP","TeamFP","TeamDiff","eTeamFP1D","TeamFP1D","TeamDiff1D","Games"
"44","00-0026143","ATL",3,1,4,0,0,5.13815247285581,0.00328436944278099,0.149114752470789,0.516986845232578,0.4,-0.116986845232578,0.599619570093746,0.4,-0.199619570093746,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Matt Ryan","QB",19,94,6,0,9.62445541084034,9.4,11.787120348267,12.4,34,29,310,304,17,3,57.9070691848142,77.4,62.4666153588039,85.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.5315245956545,86.8,19.2684754043455,74.2537357070709,98.3,24.0462642929291,1
"45","00-0026143","ATL",4,2,18,1,0,12.1543824288558,0.00830337477073951,0.312774447012222,1.21648922355666,1.8,0.583510776443336,1.39887936797226,2.3,0.901120632027741,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Matt Ryan","QB",17,58,5,1,11.0965609676612,11.8,13.044235885484,14.3,53,35,494,397,17,0,81.3412729819831,74.7,90.1927170560837,83.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.4378339496444,86.5,-5.93783394964437,103.236952941568,97.5,-5.73695294156767,1
"46","00-0026143","ATL",5,2,8,1,1,5.8277242123936,0.604420090821894,0.835893273886017,4.11577332772283,6.8,2.68422667227717,4.54213744931454,7.3,2.75786255068546,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Matt Ryan","QB",19,58,5,1,18.2230760790961,11.8,20.9051128063468,14.3,46,32,400,330,14,3,73.3721373069259,83,79.6195692342545,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.595213386022,94.8,3.204786613978,100.524682040601,104.3,3.77531795939866,1
"47","00-0026143","ATL",6,2,7,0,0,8.18639531858793,0.0413353170672466,0.41268833230492,1.04510077594913,0.7,-0.345100775949129,1.25018855293571,0.7,-0.550188552935706,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Matt Ryan","QB",25,103,7,0,12.1249777751261,10.3,14.8202167854355,13.8,36,30,329,356,20,4,61.2402642276117,89.6,66.6956122655349,99.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.3652420027378,99.9,26.5347579972622,81.5158290509704,113.4,31.8841709490296,1
"48","00-0026143","ATL",7,1,2,0,0,6.32010795041183,0.00570660183086991,0.680736107140098,0.639619260868651,0.2,-0.439619260868651,0.954051752493781,0.2,-0.754051752493781,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Matt Ryan","QB",14,39,1,0,7.04070099377637,3.9,8.61839294445993,4.4,33,22,296,224,12,1,50.5925230569241,50.4,56.2345468405847,56.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.6332240507005,54.3,-3.33322405070052,64.8529397850446,60.8,-4.05293978504463,1
"49","00-0026158","DEN",1,1,1,0,0,0.488688763596575,0.345784620450723,0.389953814314667,2.08965914130664,0.1,-1.98965914130664,2.28138364143644,0.1,-2.18138364143644,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Joe Flacco","QB",23,95,4,0,14.7278381067198,9.5,17.2637750228561,11.5,31,21,263,268,11,1,52.5465493879195,53.8,58.7974801039904,59.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.2743874946393,63.3,-3.97438749463927,76.0612551268465,70.8,-5.26125512684652,1
"50","00-0026158","DEN",3,2,5,2,0,8.58945219385664,0.119156537922821,1.36902620331188,1.53640204167888,0.5,-1.03640204167888,2.15585994398562,1.5,-0.655859943985618,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Joe Flacco","QB",38,149,8,2,28.1914071388726,26.9,33.2266052503328,30.9,28,20,174,213,12,0,44.2718768546849,39.3,49.7254887695974,45.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.4632839935574,66.2,-6.26328399355744,82.9520940199302,76.2,-6.75209401993021,1
"51","00-0026158","DEN",5,2,8,1,0,10.2359950136586,0.00415133765044879,0.741950454092132,1.01616133323786,0.8,-0.216161333237857,1.36855242950522,1.3,-0.0685524295052227,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Joe Flacco","QB",31,192,8,1,16.1678236997952,25.2,18.7016680429306,29.2,20,14,142,182,6,1,29.6915273183579,38.2,33.4088172084754,41.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.8593510181531,63.4,17.5406489818469,52.1104852514061,70.4,18.2895147485939,1
"52","00-0026158","DEN",6,2,1,0,0,10.2248749188079,0.00270493831971314,0.700044734568026,1.00669682994091,0.1,-0.906696829940912,1.34116330096557,0.1,-1.24116330096557,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Joe Flacco","QB",28,105,4,1,15.012362017668,16.5,17.9965839368575,18.5,28,18,246,177,7,0,44.5905985606909,35.7,50.6442704661387,39.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.6029605783589,52.2,-7.40296057835888,68.6408544029962,57.7,-10.9408544029962,1
"53","00-0026158","DEN",8,1,9,1,0,5.90111969069506,0.0324520700593085,0.380806696795852,0.757294903659378,0.9,0.142705096340622,0.945168392519825,1.4,0.454831607480175,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Joe Flacco","QB",28,113,7,1,15.4608439197307,17.3,18.3069943853293,20.8,32,20,219,174,8,0,53.1392497932578,37.4,57.8786854018726,41.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.6000937129886,54.7,-13.9000937129886,76.1856797872019,62.2,-13.9856797872019,1
"54","00-0026498","DET",1,3,22,2,0,15.4116890111142,0.0240754208401059,0.772018482135439,1.63373341670182,2.2,0.566266583298178,2.02029477029269,3.2,1.17970522970731,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Matthew Stafford","QB",32,116,5,0,14.5578732771871,11.6,17.6837551567609,14.1,43,27,524,385,17,3,68.9026790112551,83.5,77.0504159148694,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.4605522884421,95.1,11.6394477115578,94.7341710716304,106.1,11.3658289283696,1
"55","00-0026498","DET",2,3,14,1,0,16.9805950760109,0.0333411850394891,1.19340675969781,1.83183525734875,1.4,-0.431835257348745,2.40649717758531,1.9,-0.506497177585312,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Matthew Stafford","QB",27,95,6,0,12.9278175972076,9.5,16.4990068526617,12.5,30,22,320,245,12,2,46.9393634374707,58.5,52.3005907443682,64.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.8671810346782,68,8.13281896532175,68.7995975970298,77,8.20040240297016,1
"56","00-0026498","DET",3,1,3,0,0,5.95664890558343,0.00248670924656222,0.187821919697183,0.587460204261962,0.3,-0.287460204261962,0.691086592826891,0.3,-0.391086592826891,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Matthew Stafford","QB",26,88,5,1,20.1976188178683,14.8,23.2943691149451,17.3,32,18,332,201,11,1,53.4787841244196,44.1,58.1177735207769,49.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.6764029422879,58.9,-14.7764029422879,81.4121426357219,66.9,-14.5121426357219,1
"57","00-0026498","DET",4,2,18,1,0,10.2606167400079,0.0159781211451632,0.334077460804423,1.08746374414191,1.8,0.71253625585809,1.26872930027014,2.3,1.03127069972986,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Matthew Stafford","QB",35,186,8,0,22.2615075462672,16.6,25.5868656309352,20.6,34,21,427,291,17,3,65.2105010617312,68.1,71.8110717407542,76.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.4720086079983,84.7,-2.77200860799829,97.3979373716894,97.2,-0.197937371689378,1
"58","00-0026498","DET",6,2,10,1,0,8.43967307055629,0.0572406916549185,0.315356638120938,1.16120155827705,1,-0.161201558277051,1.32817563958872,1.5,0.171824360411276,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Matthew Stafford","QB",19,57,3,1,16.5757659672378,11.7,18.4829641493293,13.2,32,18,344,265,10,0,59.5837570195015,44.5,66.1463120018342,49.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.1595229867393,56.2,-19.9595229867393,84.6292761511635,62.7,-21.9292761511635,1
"59","00-0026544","CHI",4,5,4,2,0,22.0769480197806,0.212828123910892,2.88763566935325,3.39980179469,0.4,-2.99980179469,4.71731015849125,1.4,-3.31731015849125,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chase Daniel","QB",33,72,4,0,17.3606657975406,7.2,21.5287446254701,9.2,33,24,231,204,11,1,50.3920687653294,50.4,57.0608487703181,55.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.75273456287,57.6,-10.15273456287,78.5895933957882,65.1,-13.4895933957882,1
"60","00-0026544","CHI",5,1,2,0,0,5.15940178814954,0.00175625444798103,0.149138591109216,0.510016496485589,0.2,-0.310016496485589,0.592629772656039,0.2,-0.392629772656039,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chase Daniel","QB",17,42,1,1,12.702461753575,10.2,14.3276349580655,10.7,30,22,244,231,12,2,45.9576930836391,57.1,50.9559890620698,63.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.6601548372141,67.3,8.63984516278586,65.2836240201353,73.8,8.51637597986466,1
"61","00-0027029","KC",1,10,81,6,0,46.2493647790627,0.145705765827808,3.428566560958,5.35765256741113,8.1,2.74234743258887,6.98477444101455,11.1,4.11522555898545,1,1,1,4,12,1,0,7.15972343127033,0.00662215160637991,0.330533085666677,1.4607467503648,2.2,0.739253249635198,1.59776806674471,2.7,1.10223193325529,1,"LeSean McCoy","RB",25,114,9,1,17.638263822342,17.4,21.2714559116015,21.9,33,25,232,378,13,3,55.4049964446299,80.8,61.3982637821994,87.3,0.152327917434188,53.409088210333,3.75909964662468,6.81839931777594,10.3,3.48160068222406,8.58254250775926,13.8,5.21745749224074,73.0432602669719,98.2,25.1567397330281,82.6697196938009,109.2,26.5302803061991,1
"62","00-0027029","KC",2,11,23,0,0,51.9999834125764,0.115514558388779,1.58056031431134,5.73543412433058,2.3,-3.43543412433058,6.60103885099739,2.3,-4.30103885099739,1,3,3,12,0,0,0,17.5734804677222,0.0101226872818825,1.00245620869351,3.9983111740781,3,-0.998311174078102,4.5381239065693,3,-1.5381239065693,1,"LeSean McCoy","RB",21,32,2,0,10.9252871055741,3.2,13.2330276602451,4.2,44,30,589,443,18,4,72.86038931265,98.3,80.6616959420072,107.3,0.125637245670662,69.5734638802986,2.58301652300485,9.73374529840868,5.3,-4.43374529840868,11.1391627575667,5.3,-5.83916275756669,83.7856764182241,101.5,17.7143235817759,93.8947236022523,111.5,17.6052763977477,1
"63","00-0027029","KC",3,8,54,4,1,32.8458625076956,1.10293124936795,3.07438730865329,9.66306925518409,11.4,1.73693074481591,11.1789975157838,13.4,2.22100248421617,1,3,3,10,26,1,1,12.5679174039527,0.33277816378969,0.812986164880968,5.25051613417905,11.6,6.34948386582095,5.65101902433803,12.1,6.44898097566197,1,"LeSean McCoy","RB",23,142,9,1,19.5517013167151,20.2,23.3193762955341,24.7,36,27,357,374,14,3,57.3439937003706,82.4,63.4321230584719,89.4,1.43570941315764,45.4137799116483,3.88737347353426,14.9135853893631,23,8.08641461063686,16.8300165401219,25.5,8.66998345987814,76.8956950170857,102.6,25.7043049829143,86.751499354006,114.1,27.3485006459941,1
"64","00-0027029","KC",4,11,56,2,1,40.4924988365956,1.96346682094172,2.79952958539325,15.4671328081927,11.6,-3.86713280819274,16.9654241329273,12.6,-4.36542413292733,1,4,2,37,10,0,0,25.3049149679839,0.395877472786531,1.10080555276731,7.29474729773333,3,-4.29474729773333,7.79502128667928,3,-4.79502128667928,1,"LeSean McCoy","RB",25,123,8,3,31.9923935981678,28.3,35.7528738634176,32.3,42,24,536,315,16,0,73.2479304157678,53.5,80.8486387549663,61.5,2.35934429372825,65.7974138045795,3.90033513816056,22.7618801059261,14.6,-8.16188010592607,24.7604454196066,15.6,-9.16044541960661,105.240324013936,81.8,-23.4403240139356,116.601512618384,93.8,-22.8015126183839,1
"65","00-0027029","KC",6,8,44,3,0,38.2984293445075,0.23428329684637,1.90405873671358,5.09256971806238,4.4,-0.692569718062382,6.05880174035685,5.9,-0.158801740356854,1,2,2,9,0,0,0,12.3755022644155,0.00219900055411076,0.513970197983294,2.68908145033995,2,-0.68908145033995,2.92509556013537,2,-0.925095560135365,1,"LeSean McCoy","RB",10,54,5,0,6.23631601060554,5.4,7.8612167821028,7.9,35,19,398,273,11,3,59.3706272309842,64.3,63.9336966399544,69.8,0.236482297400481,50.6739316089229,2.41802893469688,7.78165116840233,6.4,-1.38165116840233,8.98389730049222,7.9,-1.08389730049222,65.6069432415898,69.7,4.09305675841024,71.7949134220572,77.7,5.90508657794277,1
"66","00-0027029","KC",7,12,64,2,0,55.5524153462873,0.260188397608463,2.75680427599534,6.93227061341751,6.4,-0.532270613417515,8.31968068883724,7.4,-0.919680688837245,1,2,2,3,12,0,0,10.0585767635082,0.0149602575071077,0.581989305100137,2.60430619812107,3.2,0.595693801878927,2.90782577986923,3.2,0.292174220130771,1,"LeSean McCoy","RB",26,81,5,0,18.4801879304486,8.1,22.3683382338328,10.6,30,20,232,193,7,2,46.6789804592221,51.3,52.002431613279,54.8,0.275148655115571,65.6109921097955,3.33879358109548,9.53657681153859,9.6,0.0634231884614138,11.2275064687065,10.6,-0.627506468706473,65.1591683896707,59.4,-5.7591683896707,74.3707698471118,65.4,-8.97076984711177,1
"67","00-0027150","NE",1,1,8,1,0,5.01862405230224,0.00580827239811363,0.300425239458596,0.520749346179036,0.8,0.279250653820964,0.666916642303818,1.3,0.633083357696182,1,11,6,98,83,4,0,84.0755282782723,0.183086754013594,3.59716031904372,16.6425438412163,14.3,-2.34254384121634,18.3657020271851,16.3,-2.06570202718506,1,"Julian Edelman","WR",29,99,8,0,14.0849006856851,9.9,17.1148099150146,13.9,37,25,311,373,15,3,58.8506833312067,80.3,64.9508845324809,87.8,0.188895026411708,89.0941523305746,3.89758555850232,17.1632931873954,15.1,-2.06329318739537,19.0326186694889,17.6,-1.43261866948888,72.9355840168919,90.2,17.2644159831082,82.0656944474955,101.7,19.6343055525045,1
"68","00-0027150","NE",2,1,1,0,0,4.92546735619652,0.0111842362513974,0.14567201644148,0.543582269203638,0.1,-0.443582269203638,0.624320595387595,0.1,-0.524320595387595,1,4,4,35,51,1,0,31.4998292836722,0.135554307226891,1.09033449009411,6.50413943905357,9.1,2.59586056094643,6.89483054936124,9.6,2.70516945063876,1,"Julian Edelman","WR",34,124,11,2,25.2461251023468,22.4,29.6197778962094,27.9,28,20,284,264,13,2,47.8751025475769,58.4,52.3682410017446,64.9,0.146738543478288,36.4252966398688,1.23600650653559,7.04772170825721,9.2,2.15227829174279,7.51915114474883,9.7,2.18084885525117,73.1212276499238,80.8,7.67877235007624,81.988018897954,92.8,10.811981102046,1
"69","00-0027150","NE",7,3,20,1,0,15.3302851034643,0.00641683732120956,1.02895646016865,1.52317408588896,2,0.476825914111044,2.01614246938823,2.5,0.483857530611767,1,12,7,106,47,2,0,81.2741632082345,0.601267015193383,3.971001665044,19.304452709863,11.7,-7.60445270986303,21.3973353952823,12.7,-8.69733539528228,1,"Julian Edelman","WR",32,76,8,3,33.049987503275,25.6,37.3952469769147,29.6,44,31,281,249,12,1,68.5400982262827,61.9,75.5573245600859,67.9,0.607683852514593,96.6044483116988,4.99995812521265,20.827626795752,13.7,-7.12762679575199,23.4134778646705,15.2,-8.21347786467052,101.590085729558,87.5,-14.0900857295576,112.952571537001,97.5,-15.4525715370006,1
"70","00-0027150","NE",8,1,-3,0,0,5.08894183313414,0.00297650035434531,0.586230876775918,0.510672513858625,-0.3,-0.810672513858625,0.777796778470606,-0.3,-1.07779677847061,1,11,8,99,78,4,2,69.7660855014304,1.17895996751585,3.58794493691367,20.5451752700766,27.8,7.25482472992341,22.2942739092629,29.8,7.50572609073706,1,"Julian Edelman","WR",27,79,5,0,15.7369076373799,7.9,19.0829258217749,10.4,36,20,285,259,11,2,59.5530468812688,57.9,66.1183503152452,63.4,1.1819364678702,74.8550273345646,4.17417581368959,21.0558477839352,27.5,6.44415221606479,23.0720706877336,29.5,6.42792931226645,75.2899545186488,65.8,-9.48995451864874,85.2012761370201,73.8,-11.4012761370201,1
"71","00-0027688","WAS",5,2,14,1,0,11.0322561844754,0.00666383011119309,0.800592240300338,1.10391771745665,1.4,0.296082282543351,1.48593132226069,1.9,0.414068677739306,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Colt McCoy","QB",20,145,5,1,10.1739497893676,20.5,12.4083980383767,23,27,18,209,122,5,0,39.6101737277139,28.2,42.7566516819447,30.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.7841235170815,48.7,-1.08412351708154,55.1650497203214,53.7,-1.4650497203214,1
"72","00-0027691","BUF",5,1,7,0,0,3.0350550899933,0.0385731587363016,0.0811714586999081,0.529951987393968,0.7,0.170048012606033,0.575266560370974,0.7,0.124733439629026,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Andre Roberts","WR",25,111,5,0,11.6983752390534,11.1,14.4114473930441,13.6,32,23,195,219,12,2,49.4103869380473,56.9,54.5863164963124,62.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.1087621771007,68,6.89123782289929,68.9977638893565,76.5,7.50223611064352,1
"73","00-0027793","NE",2,1,5,1,0,4.9121254745399,0.00982650899858163,0.650902213746692,0.534431477403295,0.5,-0.0344314774032951,0.828560865102916,1,0.171439134897084,1,8,4,92,56,3,1,55.6660313562823,1.22670207214825,3.04883517214697,17.159211513539,15.6,-1.55921151353903,18.5703869424303,17.1,-1.47038694243034,1,"Antonio Brown","WR",34,124,11,2,25.2461251023468,22.4,29.6197778962094,27.9,28,20,284,264,13,2,47.8751025475769,58.4,52.3682410017446,64.9,1.23652858114683,60.5781568308222,3.69973738589366,17.6936429909423,16.1,-1.59364299094232,19.3989478075333,18.1,-1.29894780753325,73.1212276499238,80.8,7.67877235007624,81.988018897954,92.8,10.811981102046,1
"74","00-0027925","NE",2,2,3,1,0,4.46107667812301,0.356717053370149,1.07153650612328,2.54428809574053,0.3,-2.24428809574053,3.03781743421762,0.8,-2.23781743421762,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"James Develin","RB",34,124,11,2,25.2461251023468,22.4,29.6197778962094,27.9,28,20,284,264,13,2,47.8751025475769,58.4,52.3682410017446,64.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.1212276499238,80.8,7.67877235007624,81.988018897954,92.8,10.811981102046,1
"75","00-0027939","CAR",1,3,-2,0,0,14.1426084372745,0.00507149179422578,0.240829135104497,1.40630316971907,-2.2,-3.60630316971907,1.55909950781162,-2.2,-3.75909950781162,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cam Newton","QB",23,127,8,3,17.1563349417283,28.7,19.6150417132345,32.7,36,25,245,239,13,0,50.4960275400462,46.9,56.7782638821152,53.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.6523624817745,75.6,7.94763751822552,76.3933055953497,86.1,9.70669440465028,1
"76","00-0027939","CAR",2,2,0,0,0,10.4893146964481,0.0137973341978582,1.08741442860385,1.09572497711506,-2,-3.09572497711506,1.59658739568104,-2,-3.59658739568104,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cam Newton","QB",19,39,2,0,12.3948768893831,1.9,14.9959829047463,2.9,51,25,573,333,16,0,78.8055776972441,58.3,87.5626101592203,66.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.2004545866272,60.2,-31.0004545866272,102.558593063967,69.2,-33.3585930639665,1
"77","00-0027944","ATL",4,1,1,0,0,5.04136802096285,0.00684893262730966,0.147652601366519,0.528912183906675,0.1,-0.428912183906675,0.610724010785481,0.1,-0.510724010785481,1,7,4,101,52,3,0,62.7430455140822,0.028982805492377,2.94648060886575,10.6118489936602,9.2,-1.41184899366023,12.2763531936789,10.7,-1.57635319367886,1,"Julio Jones","WR",17,58,5,1,11.0965609676612,11.8,13.044235885484,14.3,53,35,494,397,17,0,81.3412729819831,74.7,90.1927170560837,83.2,0.0358317381196867,67.784413535045,3.09413321023227,11.1407611775669,9.3,-1.84076117756691,12.8870772044643,10.8,-2.08707720446434,92.4378339496444,86.5,-5.93783394964437,103.236952941568,97.5,-5.73695294156767,1
"78","00-0027966","BAL",1,14,107,3,2,56.9206459022962,1.41277426022304,2.67011175625694,13.8387874774826,22.7,8.86121252251744,15.2912948686376,24.2,8.90870513136242,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mark Ingram","RB",44,267,10,2,38.7585961715416,38.7,44.8157941194468,43.7,26,23,263,379,17,6,47.7247221207504,96.9,53.4665336142619,105.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.483318292292,135.6,49.1166817077081,98.2823277337087,149.1,50.8176722662913,1
"79","00-0027966","BAL",2,13,47,3,0,60.0117660004432,0.274679677452487,2.21823745990674,7.45237379848994,4.7,-2.75237379848994,8.62888501045215,6.2,-2.42888501045215,1,2,2,21,30,2,0,14.1986729882111,0.0617526020426963,0.688834768305655,3.03760504307583,5,1.96239495692417,3.44000534235685,6,2.55999465764315,1,"Mark Ingram","RB",31,184,9,0,17.5809105450634,18.4,20.5431286435893,22.9,37,24,428,272,16,2,60.9898376432081,63.2,67.9027624018184,71.2,0.336432279495184,74.2104389886543,2.90707222821239,10.4899788415658,9.7,-0.789978841565775,12.068890352809,12.2,0.131109647191,78.5707481882715,81.6,3.02925181172849,88.4458910454077,94.1,5.65410895459229,1
"80","00-0027966","BAL",3,16,103,8,3,68.5576407012128,1.46721840424362,4.9804117818515,15.2771461053232,28.3,13.0228538946768,17.7581692566089,32.3,14.5418307433911,1,4,4,8,32,2,0,21.5340770317353,0.00715941182175293,0.76267872995505,5.19364724201443,7.2,2.00635275798557,5.48626821063782,8.2,2.71373178936218,1,"Mark Ingram","RB",32,203,15,4,26.7133909027054,44.3,31.613240078159,51.8,43,22,510,267,14,0,74.9025457837233,48.7,81.4809734024042,55.7,1.47437781606537,90.0917177329481,5.74309051180655,20.4707933473376,35.5,15.0292066526624,23.2444374672467,40.5,17.2555625327533,101.615936686429,93,-8.61593668642873,113.094213480563,107.5,-5.59421348056321,1
"81","00-0027966","BAL",4,12,71,3,0,55.0931040161106,0.265144702659977,2.34524155086625,6.91904425157775,5.1,-1.81904425157775,8.13030284301238,6.6,-1.53030284301238,1,1,1,4,0,0,0,5.7280134187238,0.00208479115325052,0.344807142902377,1.31128973131325,1,-0.311289731313251,1.50733537238175,1,-0.507335372381748,1,"Mark Ingram","RB",28,174,11,0,16.3180522603496,15.4,20.4120297476657,20.9,34,24,296,247,12,3,57.6650515734393,66.7,63.1748395660382,72.7,0.267229493813227,60.8211174348344,2.69004869376863,8.230333982891,6.1,-2.130333982891,9.63763821539413,7.6,-2.03763821539413,73.9831038337888,82.1,8.11689616621116,83.5868693137039,93.6,10.0131306862962,1
"82","00-0027966","BAL",5,19,44,4,1,85.3743581420962,0.793043378327824,5.71603754179628,12.963601979685,10.4,-2.56360197968499,15.7545388114958,12.4,-3.35453881149584,1,2,2,4,5,0,0,10.9658765649753,0.00164983208869631,0.424434055726075,2.60090110358674,2.5,-0.100901103586736,2.77723062245193,2.5,-0.277230622451925,1,"Mark Ingram","RB",40,138,11,1,25.6548344586132,19.8,31.6068907325372,25.3,28,19,224,161,8,1,47.2170189034185,41.1,50.7716847021019,45.1,0.79469321041652,96.3402347070714,6.14047159752236,15.5645030832717,12.9,-2.66450308327173,18.5317694339478,14.9,-3.63176943394776,72.8718533620317,60.9,-11.9718533620317,82.3785754346391,70.4,-11.9785754346391,1
"83","00-0027966","BAL",6,13,52,6,1,55.642485559844,0.654041464573578,4.84392849242706,9.2659543860562,11.2,1.9340456139438,11.5651041931632,14.2,2.63489580683681,1,3,2,10,22,2,0,18.563862883302,0.0140333402468706,1.26658579378189,4.11822644823779,4.2,0.0817735517622058,4.80918004114753,5.2,0.390819958852471,1,"Mark Ingram","RB",40,272,15,2,27.9005573346474,39.2,33.8342722477246,46.7,32,21,260,236,11,0,50.42338360349,42.6,55.8918082608446,48.1,0.668074804820449,74.206348443146,6.11051428620896,13.384180834294,15.4,2.015819165706,16.3742842343107,19.4,3.02571576568929,78.3239409381374,81.8,3.47605906186264,89.7260805085693,94.8,5.07391949143076,1
